# relative_time, cycles_done, cur_item, corpus_count, pending_total, pending_favs, map_size, saved_crashes, saved_hangs, max_depth, execs_per_sec, total_execs, edges_found
3341, 0, 624, 1210, 1111, 41, 0.03%, 0, 0, 10, 146.69, 978313, 2484
3347, 0, 624, 1210, 1111, 41, 0.03%, 0, 0, 10, 147.22, 979064, 2484
3352, 0, 624, 1210, 1111, 41, 0.03%, 0, 0, 10, 148.74, 979834, 2484
3357, 0, 1155, 1210, 1110, 40, 0.03%, 0, 0, 10, 149.25, 980619, 2484
3362, 0, 1155, 1210, 1110, 40, 0.03%, 0, 0, 10, 148.57, 981392, 2484
3367, 0, 1155, 1211, 1111, 40, 0.03%, 0, 0, 10, 161.39, 982227, 2484
3372, 0, 1155, 1213, 1113, 40, 0.03%, 0, 0, 10, 163.97, 983057, 2484
3377, 0, 1155, 1213, 1113, 40, 0.03%, 0, 0, 10, 158.67, 983864, 2484
3382, 0, 1155, 1213, 1113, 40, 0.03%, 0, 0, 10, 156.80, 984659, 2484
3387, 0, 1155, 1213, 1113, 40, 0.03%, 0, 0, 10, 156.46, 985451, 2484
3392, 0, 1155, 1213, 1113, 40, 0.03%, 0, 0, 10, 156.97, 986242, 2484
3397, 0, 197, 1213, 1112, 39, 0.03%, 0, 0, 10, 162.14, 987051, 2484
3402, 0, 197, 1213, 1112, 39, 0.03%, 0, 0, 10, 158.74, 987840, 2484
3407, 0, 197, 1213, 1112, 39, 0.03%, 0, 0, 10, 157.61, 988616, 2484
3413, 0, 1152, 1213, 1111, 39, 0.03%, 0, 0, 10, 150.10, 989382, 2484
3418, 0, 1152, 1213, 1111, 39, 0.03%, 0, 0, 10, 148.97, 990151, 2484
3423, 0, 1152, 1213, 1111, 39, 0.03%, 0, 0, 10, 149.53, 990918, 2484
3428, 0, 1152, 1213, 1111, 39, 0.03%, 0, 0, 10, 156.33, 991706, 2484
3433, 0, 183, 1213, 1110, 38, 0.03%, 0, 0, 10, 154.58, 992483, 2484
3438, 0, 183, 1213, 1110, 38, 0.03%, 0, 0, 10, 150.88, 993249, 2484
3443, 0, 183, 1214, 1111, 38, 0.03%, 0, 0, 10, 148.80, 994020, 2484
3448, 0, 183, 1214, 1111, 38, 0.03%, 0, 0, 10, 149.79, 994786, 2484
3453, 0, 1067, 1214, 1111, 38, 0.03%, 0, 0, 10, 161.87, 995629, 2484
3458, 0, 1067, 1214, 1111, 38, 0.03%, 0, 0, 10, 162.83, 996442, 2484
3464, 0, 1067, 1215, 1112, 38, 0.03%, 0, 0, 10, 161.49, 997279, 2487
3469, 0, 1067, 1215, 1112, 38, 0.03%, 0, 0, 10, 162.46, 998122, 2487
3474, 0, 1067, 1217, 1114, 38, 0.03%, 0, 0, 10, 159.93, 998937, 2487
3479, 0, 950, 1217, 1113, 38, 0.03%, 0, 0, 10, 165.08, 999778, 2487
3484, 0, 950, 1217, 1113, 38, 0.03%, 0, 0, 10, 162.44, 1000592, 2487
3489, 0, 950, 1218, 1114, 38, 0.03%, 0, 0, 10, 166.55, 1001443, 2487
3494, 0, 1151, 1218, 1113, 37, 0.03%, 0, 0, 10, 190.80, 1002414, 2487
3499, 0, 1151, 1218, 1113, 37, 0.03%, 0, 0, 10, 183.62, 1003323, 2487
3504, 0, 1151, 1220, 1115, 37, 0.03%, 0, 0, 10, 167.75, 1004186, 2487
3510, 0, 1151, 1221, 1116, 37, 0.03%, 0, 0, 10, 167.48, 1005054, 2487
3515, 0, 1151, 1221, 1116, 37, 0.03%, 0, 0, 10, 171.32, 1005945, 2487
3520, 0, 1151, 1221, 1116, 37, 0.03%, 0, 0, 10, 170.01, 1006788, 2487
3525, 0, 1151, 1223, 1118, 37, 0.03%, 0, 0, 10, 162.84, 1007628, 2487
3530, 0, 1151, 1225, 1120, 37, 0.03%, 0, 0, 10, 155.82, 1008404, 2487
3535, 0, 1151, 1225, 1120, 37, 0.03%, 0, 0, 10, 175.84, 1009297, 2487
3540, 0, 731, 1225, 1119, 36, 0.03%, 0, 0, 10, 217.91, 1010454, 2487
3545, 0, 731, 1226, 1120, 36, 0.03%, 0, 0, 10, 218.86, 1011548, 2487
3551, 0, 1161, 1226, 1119, 35, 0.03%, 0, 0, 10, 231.58, 1012768, 2487
3556, 0, 1161, 1226, 1119, 35, 0.03%, 0, 0, 10, 204.57, 1013815, 2487
3561, 0, 183, 1226, 1119, 35, 0.03%, 0, 0, 10, 208.66, 1014817, 2487
3566, 0, 183, 1226, 1119, 35, 0.03%, 0, 0, 10, 244.03, 1016114, 2487
3571, 0, 320, 1226, 1119, 35, 0.03%, 0, 0, 10, 248.05, 1017410, 2487
3576, 0, 320, 1226, 1119, 35, 0.03%, 0, 0, 10, 234.14, 1018622, 2487
3581, 0, 352, 1228, 1120, 34, 0.03%, 0, 0, 10, 235.21, 1019781, 2487
3586, 0, 352, 1229, 1121, 34, 0.03%, 0, 0, 10, 233.49, 1020990, 2487
3592, 0, 1189, 1229, 1121, 34, 0.03%, 0, 0, 10, 232.41, 1022198, 2487
3597, 0, 1189, 1229, 1121, 34, 0.03%, 0, 0, 10, 234.50, 1023410, 2487
3602, 0, 1189, 1229, 1121, 34, 0.03%, 0, 0, 10, 238.67, 1024602, 2487
3607, 0, 371, 1229, 1120, 33, 0.03%, 0, 0, 10, 228.21, 1025766, 2487
3612, 0, 1131, 1229, 1119, 32, 0.03%, 0, 0, 10, 211.21, 1026864, 2487
3617, 0, 1131, 1229, 1119, 32, 0.03%, 0, 0, 10, 179.07, 1027719, 2487
3622, 0, 1131, 1231, 1121, 32, 0.03%, 0, 0, 10, 170.37, 1028583, 2496
3627, 0, 1131, 1231, 1121, 32, 0.03%, 0, 0, 10, 167.41, 1029438, 2496
3632, 0, 1131, 1231, 1121, 32, 0.03%, 0, 0, 10, 171.22, 1030317, 2496
3637, 0, 1131, 1231, 1121, 32, 0.03%, 0, 0, 10, 177.32, 1031199, 2496
3643, 0, 1131, 1232, 1122, 32, 0.03%, 0, 0, 10, 170.35, 1032070, 2496
3648, 0, 183, 1233, 1122, 32, 0.03%, 0, 0, 10, 165.56, 1032899, 2496
3653, 0, 183, 1233, 1122, 32, 0.03%, 0, 0, 10, 173.63, 1033808, 2496
3658, 0, 183, 1233, 1122, 32, 0.03%, 0, 0, 10, 173.73, 1034682, 2496
3663, 0, 183, 1233, 1122, 32, 0.03%, 0, 0, 10, 170.11, 1035567, 2496
3668, 0, 143, 1233, 1122, 32, 0.03%, 0, 0, 10, 175.48, 1036483, 2496
3673, 0, 143, 1233, 1122, 32, 0.03%, 0, 0, 10, 172.51, 1037344, 2496
3678, 0, 143, 1233, 1122, 32, 0.03%, 0, 0, 10, 162.52, 1038142, 2496
3683, 0, 1168, 1233, 1121, 31, 0.03%, 0, 0, 10, 164.86, 1038998, 2496
3688, 0, 1168, 1233, 1121, 31, 0.03%, 0, 0, 10, 169.00, 1039862, 2496
3693, 0, 1168, 1233, 1121, 31, 0.03%, 0, 0, 10, 167.55, 1040699, 2496
3699, 0, 1168, 1233, 1121, 31, 0.03%, 0, 0, 10, 182.87, 1041662, 2496
3704, 0, 216, 1233, 1120, 30, 0.03%, 0, 0, 10, 173.81, 1042553, 2496
3709, 0, 216, 1233, 1120, 30, 0.03%, 0, 0, 10, 167.07, 1043415, 2496
3714, 0, 161, 1233, 1119, 29, 0.03%, 0, 0, 10, 167.20, 1044292, 2496
3719, 0, 161, 1233, 1119, 29, 0.03%, 0, 0, 10, 166.71, 1045147, 2496
3724, 0, 161, 1233, 1119, 29, 0.03%, 0, 0, 10, 167.16, 1046008, 2496
3730, 0, 725, 1233, 1118, 28, 0.03%, 0, 0, 10, 169.25, 1046889, 2496
3735, 0, 725, 1233, 1118, 28, 0.03%, 0, 0, 10, 171.49, 1047771, 2496
3740, 0, 1214, 1233, 1118, 28, 0.03%, 0, 0, 10, 167.32, 1048635, 2496
3745, 0, 1214, 1233, 1118, 28, 0.03%, 0, 0, 10, 165.67, 1049486, 2496
3750, 0, 1214, 1236, 1121, 28, 0.03%, 0, 0, 10, 167.38, 1050347, 2496
3755, 0, 1214, 1236, 1121, 28, 0.03%, 0, 0, 10, 168.74, 1051196, 2496
3760, 0, 1214, 1236, 1121, 28, 0.03%, 0, 0, 10, 169.71, 1052072, 2496
3766, 0, 1214, 1236, 1121, 28, 0.03%, 0, 0, 10, 209.26, 1053165, 2496
3771, 0, 1214, 1236, 1121, 28, 0.03%, 0, 0, 10, 231.75, 1054361, 2496
3776, 0, 542, 1238, 1122, 28, 0.03%, 0, 0, 10, 222.86, 1055463, 2496
3781, 0, 542, 1238, 1122, 28, 0.03%, 0, 0, 10, 219.61, 1056587, 2496
3786, 0, 542, 1238, 1122, 28, 0.03%, 0, 0, 10, 239.45, 1057871, 2496
3791, 0, 1190, 1238, 1121, 27, 0.03%, 0, 0, 10, 244.66, 1059147, 2496
3796, 0, 1190, 1239, 1122, 27, 0.03%, 0, 0, 11, 242.61, 1060405, 2496
3801, 0, 1238, 1239, 1121, 27, 0.03%, 0, 0, 11, 245.26, 1061697, 2496
3806, 0, 1238, 1239, 1121, 27, 0.03%, 0, 0, 11, 242.92, 1062917, 2496
3812, 0, 1238, 1239, 1121, 27, 0.03%, 0, 0, 11, 246.33, 1064204, 2496
3817, 0, 1238, 1242, 1124, 27, 0.03%, 0, 0, 12, 240.68, 1065445, 2496
3822, 0, 1209, 1242, 1123, 27, 0.03%, 0, 0, 12, 242.52, 1066697, 2496
3827, 0, 1209, 1244, 1125, 27, 0.03%, 0, 0, 12, 238.32, 1067927, 2497
3832, 0, 1209, 1245, 1126, 27, 0.03%, 0, 0, 12, 223.66, 1069014, 2498
3837, 0, 1209, 1246, 1127, 27, 0.03%, 0, 0, 12, 206.85, 1070081, 2499
3842, 0, 1209, 1247, 1128, 27, 0.03%, 0, 0, 12, 177.30, 1070918, 2500
3847, 0, 1209, 1247, 1128, 27, 0.03%, 0, 0, 12, 173.77, 1071818, 2500
3853, 0, 1209, 1248, 1129, 27, 0.03%, 0, 0, 12, 169.90, 1072695, 2502
3858, 0, 1209, 1248, 1129, 27, 0.03%, 0, 0, 12, 169.19, 1073562, 2502
3863, 0, 1209, 1248, 1129, 27, 0.03%, 0, 0, 12, 173.23, 1074456, 2502
3868, 0, 1209, 1248, 1129, 27, 0.03%, 0, 0, 12, 168.77, 1075302, 2502
3873, 0, 1209, 1248, 1129, 27, 0.03%, 0, 0, 12, 182.87, 1076205, 2502
3878, 0, 1209, 1248, 1129, 27, 0.03%, 0, 0, 12, 215.92, 1077363, 2502
3883, 0, 1209, 1250, 1131, 27, 0.03%, 0, 0, 12, 210.60, 1078481, 2504
3888, 0, 1209, 1250, 1131, 27, 0.03%, 0, 0, 12, 209.65, 1079465, 2504
3893, 0, 1209, 1250, 1131, 27, 0.03%, 0, 0, 12, 227.87, 1080705, 2504
3898, 0, 1209, 1250, 1131, 27, 0.03%, 0, 0, 12, 184.81, 1081574, 2504
3903, 0, 1209, 1251, 1132, 27, 0.03%, 0, 0, 12, 212.13, 1082660, 2504
3908, 0, 1209, 1251, 1132, 27, 0.03%, 0, 0, 12, 182.15, 1083552, 2504
3913, 0, 1209, 1251, 1132, 27, 0.03%, 0, 0, 12, 178.85, 1084446, 2504
3919, 0, 1209, 1251, 1132, 27, 0.03%, 0, 0, 12, 172.43, 1085334, 2504
3924, 0, 1209, 1251, 1132, 27, 0.03%, 0, 0, 12, 181.59, 1086288, 2504
3929, 0, 1246, 1251, 1131, 32, 0.03%, 0, 0, 12, 170.84, 1087182, 2504
3934, 0, 1246, 1251, 1131, 32, 0.03%, 0, 0, 12, 163.83, 1088020, 2504
3939, 0, 1246, 1252, 1132, 32, 0.03%, 0, 0, 12, 178.33, 1088930, 2504
3944, 0, 1246, 1252, 1132, 32, 0.03%, 0, 0, 12, 225.58, 1090131, 2504
3950, 0, 1161, 1252, 1131, 31, 0.03%, 0, 0, 12, 235.83, 1091353, 2504
3955, 0, 1161, 1258, 1137, 31, 0.03%, 0, 0, 12, 217.68, 1092494, 2504
3960, 0, 1161, 1258, 1137, 31, 0.03%, 0, 0, 12, 184.70, 1093430, 2504
3965, 0, 151, 1258, 1137, 31, 0.03%, 0, 0, 12, 211.65, 1094525, 2504
3970, 0, 151, 1258, 1137, 31, 0.03%, 0, 0, 12, 225.68, 1095685, 2504
3975, 0, 537, 1258, 1136, 30, 0.03%, 0, 0, 12, 220.46, 1096821, 2504
3980, 0, 537, 1258, 1136, 30, 0.03%, 0, 0, 12, 186.27, 1097707, 2504
3985, 0, 537, 1259, 1137, 30, 0.03%, 0, 0, 12, 185.77, 1098638, 2504
3990, 0, 537, 1259, 1137, 30, 0.03%, 0, 0, 12, 172.07, 1099519, 2504
3995, 0, 1054, 1259, 1136, 29, 0.03%, 0, 0, 12, 169.10, 1100361, 2504
4001, 0, 1054, 1259, 1136, 29, 0.03%, 0, 0, 12, 162.36, 1101198, 2504
4006, 0, 1054, 1260, 1137, 29, 0.03%, 0, 0, 12, 170.43, 1102061, 2504
4011, 0, 1233, 1261, 1137, 28, 0.03%, 0, 0, 12, 208.11, 1103137, 2504
4016, 0, 1233, 1261, 1137, 28, 0.03%, 0, 0, 12, 207.22, 1104221, 2504
4021, 0, 1233, 1262, 1138, 28, 0.03%, 0, 0, 12, 203.41, 1105228, 2504
4026, 0, 1233, 1263, 1139, 28, 0.03%, 0, 0, 12, 209.37, 1106271, 2504
4031, 0, 1233, 1264, 1140, 28, 0.03%, 0, 0, 12, 225.27, 1107482, 2504
4036, 0, 374, 1264, 1139, 28, 0.03%, 0, 0, 12, 227.28, 1108670, 2504
4042, 0, 374, 1264, 1139, 28, 0.03%, 0, 0, 12, 180.00, 1109508, 2504
4047, 0, 717, 1264, 1138, 28, 0.03%, 0, 0, 12, 177.51, 1110421, 2504
4052, 0, 717, 1264, 1138, 28, 0.03%, 0, 0, 12, 175.69, 1111321, 2504
4057, 0, 717, 1265, 1139, 28, 0.03%, 0, 0, 12, 163.24, 1112135, 2504
4062, 0, 717, 1265, 1139, 28, 0.03%, 0, 0, 12, 154.91, 1112902, 2504
4067, 0, 1149, 1266, 1139, 27, 0.03%, 0, 0, 12, 154.57, 1113679, 2504
4072, 0, 1149, 1267, 1140, 27, 0.03%, 0, 0, 12, 162.35, 1114517, 2504
4077, 0, 1149, 1267, 1140, 27, 0.03%, 0, 0, 12, 159.48, 1115309, 2504
4082, 0, 1149, 1268, 1141, 27, 0.03%, 0, 0, 12, 159.17, 1116114, 2504
4087, 0, 1149, 1268, 1141, 27, 0.03%, 0, 0, 12, 155.45, 1116891, 2504
4092, 0, 1149, 1268, 1141, 27, 0.03%, 0, 0, 12, 153.95, 1117665, 2504
4097, 0, 1149, 1268, 1141, 27, 0.03%, 0, 0, 12, 149.98, 1118418, 2504
4102, 0, 1229, 1268, 1141, 27, 0.03%, 0, 0, 12, 151.02, 1119191, 2504
4107, 0, 1229, 1268, 1141, 27, 0.03%, 0, 0, 12, 152.71, 1119968, 2504
4112, 0, 1229, 1268, 1141, 27, 0.03%, 0, 0, 12, 154.55, 1120734, 2504
4117, 0, 1229, 1269, 1142, 27, 0.03%, 0, 0, 12, 161.03, 1121557, 2504
4123, 0, 183, 1269, 1141, 26, 0.03%, 0, 0, 12, 165.75, 1122433, 2504
4128, 0, 183, 1269, 1141, 26, 0.03%, 0, 0, 12, 165.13, 1123264, 2504
4133, 0, 183, 1269, 1141, 26, 0.03%, 0, 0, 12, 167.03, 1124126, 2504
4138, 0, 183, 1269, 1141, 26, 0.03%, 0, 0, 12, 164.31, 1124981, 2504
4143, 0, 725, 1269, 1141, 26, 0.03%, 0, 0, 12, 164.71, 1125843, 2504
4148, 0, 725, 1271, 1143, 26, 0.03%, 0, 0, 12, 190.31, 1126807, 2504
4153, 0, 1157, 1271, 1143, 26, 0.03%, 0, 0, 12, 191.53, 1127832, 2504
4159, 0, 1157, 1271, 1143, 26, 0.03%, 0, 0, 12, 199.41, 1128813, 2504
4164, 0, 1157, 1274, 1146, 26, 0.03%, 0, 0, 12, 178.68, 1129703, 2504
4169, 0, 1157, 1276, 1148, 26, 0.03%, 0, 0, 12, 171.47, 1130593, 2504
4174, 0, 1157, 1279, 1151, 26, 0.03%, 0, 0, 12, 167.51, 1131433, 2504
4179, 0, 1157, 1279, 1151, 26, 0.03%, 0, 0, 12, 173.83, 1132315, 2504
4184, 0, 1157, 1279, 1151, 26, 0.03%, 0, 0, 12, 169.27, 1133185, 2504
4189, 0, 1157, 1279, 1151, 26, 0.03%, 0, 0, 12, 167.49, 1134037, 2504
4194, 0, 1157, 1280, 1152, 26, 0.03%, 0, 0, 12, 193.00, 1135019, 2504
4200, 0, 1157, 1280, 1152, 26, 0.03%, 0, 0, 12, 196.09, 1136093, 2504
4205, 0, 1157, 1280, 1152, 26, 0.03%, 0, 0, 12, 200.75, 1137110, 2504
4210, 0, 1157, 1281, 1153, 26, 0.03%, 0, 0, 12, 212.62, 1138230, 2504
4215, 0, 1157, 1281, 1153, 26, 0.03%, 0, 0, 12, 205.66, 1139270, 2504
4220, 0, 1157, 1281, 1153, 26, 0.03%, 0, 0, 12, 223.40, 1140442, 2504
4225, 0, 1157, 1281, 1153, 26, 0.03%, 0, 0, 12, 232.47, 1141630, 2504
4230, 0, 1157, 1281, 1153, 26, 0.03%, 0, 0, 12, 178.23, 1142478, 2504
4235, 0, 1157, 1281, 1153, 26, 0.03%, 0, 0, 12, 177.75, 1143351, 2504
4241, 0, 1157, 1282, 1154, 26, 0.03%, 0, 0, 12, 173.82, 1144240, 2504
4246, 0, 1157, 1282, 1154, 26, 0.03%, 0, 0, 12, 188.17, 1145239, 2504
4251, 0, 1157, 1282, 1154, 26, 0.03%, 0, 0, 12, 185.97, 1146199, 2504
4256, 0, 1157, 1283, 1155, 26, 0.03%, 0, 0, 12, 195.84, 1147247, 2507
4261, 0, 1157, 1284, 1156, 26, 0.03%, 0, 0, 12, 177.12, 1148160, 2507
4267, 0, 1157, 1284, 1156, 26, 0.03%, 0, 0, 12, 165.36, 1148994, 2507
4272, 0, 1157, 1284, 1156, 26, 0.03%, 0, 0, 12, 172.30, 1149879, 2507
4277, 0, 1157, 1284, 1156, 26, 0.03%, 0, 0, 12, 187.25, 1150875, 2507
4282, 0, 1157, 1284, 1156, 26, 0.03%, 0, 0, 12, 172.33, 1151781, 2507
4287, 0, 1157, 1284, 1156, 26, 0.03%, 0, 0, 12, 173.49, 1152648, 2507
4292, 0, 1157, 1284, 1156, 26, 0.03%, 0, 0, 12, 171.09, 1153509, 2507
4297, 0, 1157, 1285, 1157, 26, 0.03%, 0, 0, 12, 172.66, 1154374, 2507
4302, 0, 1157, 1285, 1157, 26, 0.03%, 0, 0, 12, 165.07, 1155205, 2507
4307, 0, 1157, 1285, 1157, 26, 0.03%, 0, 0, 12, 170.33, 1156084, 2507
4312, 0, 1157, 1285, 1157, 26, 0.03%, 0, 0, 12, 169.90, 1156930, 2507
4317, 0, 1157, 1285, 1157, 26, 0.03%, 0, 0, 12, 167.61, 1157797, 2507
4322, 0, 1157, 1285, 1157, 26, 0.03%, 0, 0, 12, 170.98, 1158655, 2507
4327, 0, 1157, 1285, 1157, 26, 0.03%, 0, 0, 12, 168.84, 1159528, 2507
4332, 0, 1157, 1286, 1158, 26, 0.03%, 0, 0, 12, 171.78, 1160402, 2507
4338, 0, 1157, 1286, 1158, 26, 0.03%, 0, 0, 12, 170.62, 1161293, 2507
4343, 0, 1157, 1286, 1158, 26, 0.03%, 0, 0, 12, 178.48, 1162213, 2507
4348, 0, 731, 1286, 1157, 26, 0.03%, 0, 0, 12, 176.38, 1163107, 2507
4353, 0, 731, 1286, 1157, 26, 0.03%, 0, 0, 12, 176.09, 1164001, 2507
4358, 0, 1243, 1286, 1157, 26, 0.03%, 0, 0, 12, 174.65, 1164905, 2507
4363, 0, 1243, 1286, 1157, 26, 0.03%, 0, 0, 12, 169.88, 1165754, 2507
4368, 0, 1243, 1287, 1158, 26, 0.03%, 0, 0, 12, 189.92, 1166699, 2507
4373, 0, 1243, 1287, 1158, 26, 0.03%, 0, 0, 12, 196.24, 1167713, 2507
4378, 0, 1249, 1287, 1157, 25, 0.03%, 0, 0, 12, 223.61, 1168857, 2507
4383, 0, 1249, 1287, 1157, 25, 0.03%, 0, 0, 12, 186.41, 1169795, 2507
4388, 0, 1249, 1290, 1160, 25, 0.03%, 0, 0, 12, 193.22, 1170801, 2507
4394, 0, 1249, 1290, 1160, 25, 0.03%, 0, 0, 12, 181.77, 1171737, 2507
4399, 0, 1249, 1290, 1160, 25, 0.03%, 0, 0, 12, 183.18, 1172700, 2507
4404, 0, 1249, 1290, 1160, 25, 0.03%, 0, 0, 12, 180.61, 1173630, 2507
4409, 0, 1249, 1290, 1160, 25, 0.03%, 0, 0, 12, 180.91, 1174563, 2507
4414, 0, 1249, 1290, 1160, 25, 0.03%, 0, 0, 12, 181.04, 1175472, 2507
4419, 0, 1249, 1290, 1160, 25, 0.03%, 0, 0, 12, 179.61, 1176402, 2507
4425, 0, 1249, 1290, 1160, 25, 0.03%, 0, 0, 12, 181.22, 1177332, 2507
4430, 0, 1200, 1290, 1159, 24, 0.03%, 0, 0, 12, 178.74, 1178268, 2507
4435, 0, 1200, 1290, 1159, 24, 0.03%, 0, 0, 12, 166.41, 1179087, 2507
4440, 0, 511, 1290, 1158, 23, 0.03%, 0, 0, 12, 167.63, 1179933, 2507
4445, 0, 511, 1290, 1158, 23, 0.03%, 0, 0, 12, 167.61, 1180764, 2507
4450, 0, 511, 1290, 1158, 23, 0.03%, 0, 0, 12, 178.46, 1181708, 2507
4455, 0, 183, 1290, 1157, 22, 0.03%, 0, 0, 12, 182.77, 1182610, 2507
4460, 0, 183, 1290, 1157, 22, 0.03%, 0, 0, 12, 181.34, 1183554, 2507
4465, 0, 183, 1290, 1157, 22, 0.03%, 0, 0, 12, 179.70, 1184486, 2507
4470, 0, 1244, 1290, 1157, 22, 0.03%, 0, 0, 12, 172.91, 1185354, 2507
4476, 0, 1244, 1290, 1157, 22, 0.03%, 0, 0, 12, 220.34, 1186522, 2507
4481, 0, 1244, 1290, 1157, 22, 0.03%, 0, 0, 12, 216.08, 1187629, 2507
4486, 0, 1244, 1290, 1157, 22, 0.03%, 0, 0, 12, 192.62, 1188568, 2507
4491, 0, 1262, 1290, 1156, 21, 0.03%, 0, 0, 12, 187.09, 1189531, 2507
4496, 0, 1262, 1292, 1158, 21, 0.03%, 0, 0, 12, 194.59, 1190525, 2507
4501, 0, 1262, 1292, 1158, 21, 0.03%, 0, 0, 12, 187.91, 1191491, 2507
4507, 0, 1262, 1292, 1158, 21, 0.03%, 0, 0, 12, 187.84, 1192460, 2507
4512, 0, 1262, 1292, 1158, 21, 0.03%, 0, 0, 12, 190.93, 1193444, 2507
4517, 0, 1262, 1293, 1159, 21, 0.03%, 0, 0, 12, 219.13, 1194611, 2507
4522, 0, 1114, 1293, 1158, 20, 0.03%, 0, 0, 12, 188.52, 1195570, 2507
4527, 0, 1122, 1294, 1159, 21, 0.03%, 0, 0, 12, 196.15, 1196541, 2508
4532, 0, 1122, 1294, 1159, 21, 0.03%, 0, 0, 12, 216.30, 1197656, 2508
4537, 0, 1122, 1294, 1159, 21, 0.03%, 0, 0, 12, 194.69, 1198609, 2508
4542, 0, 1204, 1294, 1158, 20, 0.03%, 0, 0, 12, 182.95, 1199536, 2508
4547, 0, 1204, 1294, 1158, 20, 0.03%, 0, 0, 12, 188.57, 1200532, 2508
4553, 0, 1204, 1295, 1159, 20, 0.03%, 0, 0, 12, 181.68, 1201462, 2508
4558, 0, 693, 1295, 1158, 20, 0.03%, 0, 0, 12, 169.70, 1202311, 2508
4563, 0, 693, 1295, 1158, 20, 0.03%, 0, 0, 12, 166.76, 1203136, 2508
4568, 0, 693, 1295, 1158, 20, 0.03%, 0, 0, 12, 199.67, 1204187, 2508
4573, 0, 693, 1296, 1159, 20, 0.03%, 0, 0, 12, 180.10, 1205091, 2508
4578, 0, 183, 1296, 1158, 19, 0.03%, 0, 0, 12, 213.91, 1206210, 2508
4583, 0, 183, 1297, 1159, 19, 0.03%, 0, 0, 12, 227.13, 1207364, 2508
4588, 0, 183, 1297, 1159, 19, 0.03%, 0, 0, 12, 228.73, 1208516, 2508
4593, 0, 1247, 1297, 1159, 19, 0.03%, 0, 0, 12, 223.66, 1209680, 2508
4598, 0, 1247, 1301, 1163, 19, 0.03%, 0, 0, 12, 222.19, 1210787, 2516
4603, 0, 1247, 1304, 1166, 19, 0.03%, 0, 0, 12, 217.15, 1211892, 2517
4608, 0, 1247, 1306, 1168, 19, 0.03%, 0, 0, 12, 213.48, 1212990, 2519
4614, 0, 1247, 1307, 1169, 19, 0.03%, 0, 0, 12, 224.70, 1214141, 2520
4619, 0, 1247, 1309, 1171, 19, 0.03%, 0, 0, 12, 237.21, 1215351, 2520
4624, 0, 1247, 1309, 1171, 19, 0.03%, 0, 0, 12, 243.01, 1216579, 2520
4629, 0, 1247, 1310, 1172, 19, 0.03%, 0, 0, 12, 245.03, 1217858, 2520
4634, 0, 1247, 1312, 1174, 19, 0.03%, 0, 0, 12, 242.64, 1219076, 2521
4639, 0, 1247, 1314, 1176, 19, 0.03%, 0, 0, 12, 235.94, 1220250, 2523
4644, 0, 1247, 1314, 1176, 19, 0.03%, 0, 0, 12, 243.17, 1221498, 2523
4649, 0, 1247, 1314, 1176, 19, 0.03%, 0, 0, 12, 241.16, 1222702, 2523
4654, 0, 1247, 1314, 1176, 19, 0.03%, 0, 0, 12, 241.04, 1223914, 2523
4659, 0, 1247, 1314, 1176, 19, 0.03%, 0, 0, 12, 240.48, 1225150, 2523
4665, 0, 1247, 1315, 1177, 19, 0.03%, 0, 0, 12, 234.30, 1226321, 2524
4670, 0, 1247, 1315, 1177, 19, 0.03%, 0, 0, 12, 238.82, 1227565, 2524
4675, 0, 1247, 1315, 1177, 19, 0.03%, 0, 0, 12, 200.70, 1228549, 2524
4680, 0, 1247, 1315, 1177, 19, 0.03%, 0, 0, 12, 181.07, 1229438, 2524
4685, 0, 227, 1315, 1176, 26, 0.03%, 0, 0, 12, 206.18, 1230525, 2524
4690, 0, 227, 1315, 1176, 26, 0.03%, 0, 0, 12, 235.40, 1231806, 2524
4695, 0, 183, 1315, 1175, 25, 0.03%, 0, 0, 12, 252.90, 1233123, 2524
4696, 0, 183, 1315, 1175, 25, 0.03%, 0, 0, 12, 255.68, 1233279, 2524
