# unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669739860, 0, 0, 208, 208, 1, 5.34%, 0, 0, 2, 7.31
1669739875, 0, 0, 209, 209, 1, 5.34%, 0, 0, 2, 7.02
1669739885, 0, 0, 211, 211, 1, 5.34%, 0, 0, 2, 6.92
1669739891, 0, 0, 215, 215, 1, 5.34%, 0, 0, 2, 6.93
1669739896, 0, 0, 217, 217, 1, 5.34%, 0, 0, 2, 6.39
1669739906, 0, 0, 218, 218, 1, 5.34%, 0, 0, 2, 7.01
1669739926, 0, 0, 219, 219, 1, 5.34%, 0, 0, 2, 6.79
1669739942, 0, 0, 220, 220, 1, 5.34%, 0, 0, 2, 6.94
1669739952, 0, 0, 222, 222, 1, 5.34%, 0, 0, 2, 7.00
1669739958, 0, 0, 224, 224, 1, 5.34%, 0, 0, 2, 6.91
1669739963, 0, 0, 227, 227, 1, 5.34%, 0, 0, 2, 6.94
1669739968, 0, 0, 228, 228, 1, 5.36%, 0, 0, 2, 5.80
1669739973, 0, 0, 229, 229, 1, 5.37%, 0, 0, 2, 5.46
1669739999, 0, 0, 231, 231, 1, 5.37%, 0, 0, 2, 6.34
1669740004, 0, 0, 233, 233, 1, 5.37%, 0, 0, 2, 6.85
1669740014, 0, 0, 234, 234, 1, 5.37%, 0, 0, 2, 7.45
1669740030, 0, 0, 237, 237, 1, 5.37%, 0, 0, 2, 8.61
1669740035, 0, 0, 239, 239, 1, 5.37%, 0, 0, 2, 7.80
1669740040, 0, 0, 240, 240, 1, 5.37%, 0, 0, 2, 7.58
1669740061, 0, 0, 241, 241, 1, 5.37%, 0, 0, 2, 6.98
1669740066, 0, 0, 243, 243, 1, 5.37%, 0, 0, 2, 7.01
1669740092, 0, 0, 244, 244, 1, 5.37%, 0, 0, 2, 6.66
1669740097, 0, 0, 246, 246, 1, 5.37%, 0, 0, 2, 6.86
1669740127, 0, 0, 247, 247, 1, 5.37%, 0, 0, 2, 7.95
1669740179, 0, 0, 249, 249, 1, 5.37%, 0, 0, 2, 7.25
1669740209, 0, 0, 250, 250, 1, 5.37%, 0, 0, 2, 7.58
1669740230, 0, 0, 252, 252, 1, 5.37%, 0, 0, 2, 8.07
1669740235, 0, 0, 253, 253, 1, 5.37%, 0, 0, 2, 7.93
1669740241, 0, 0, 254, 254, 1, 5.37%, 0, 0, 2, 7.68
1669740256, 0, 0, 255, 255, 1, 5.38%, 0, 0, 2, 7.65
1669740261, 0, 0, 257, 257, 1, 5.38%, 0, 0, 2, 7.43
1669740287, 0, 0, 258, 258, 1, 5.38%, 0, 0, 2, 7.16
1669740292, 0, 0, 261, 261, 1, 5.38%, 0, 0, 2, 7.08
1669740297, 0, 0, 262, 262, 1, 5.38%, 0, 0, 2, 5.97
